300
2
146	0.000478240076518
147	0.000352733686067
148	8.63185153215e-05
149	0.02
150	0.00740740740741
151	0.02
152	0.0192307692308
153	0.000311720698254
154	0.000564334085779
155	0.000377216144851
156	0.00031615554853
157	0.000426803243705
158	0.166666666667
159	0.0384615384615
160	0.000196232339089
161	0.0344827586207
162	0.025
163	0.0003885003885
164	0.000593119810202
165	0.0243902439024
166	0.0126582278481
167	0.000157084511467
168	0.00032195750161
169	0.000504795557799
170	0.00010774701002
171	0.000379939209726
172	0.00833333333333
173	0.0833333333333
174	0.0140845070423
175	0.0140845070423
176	0.0140845070423
177	0.0140845070423
178	0.0140845070423
179	0.0140845070423
180	0.0140845070423
181	0.05
182	0.00467289719626
183	0.0120481927711
184	0.00375939849624
185	0.0222222222222
186	0.0142857142857
187	0.0172413793103
188	0.0434782608696
189	0.0031746031746
190	0.0243902439024
191	0.0769230769231
192	0.000553403431101
193	0.000371747211896
194	0.000478240076518
195	0.00137362637363
196	0.00276243093923
197	0.0192307692308
198	0.00636942675159
199	0.0208333333333
200	0.0232558139535
201	0.0243902439024
202	0.000438981562774
203	0.000267665952891
204	0.000301114122252
205	0.000114142221208
206	7.63417054737e-05
207	0.00020084354288
208	0.000904159132007
209	0.0138888888889
210	0.0333333333333
211	0.000931098696462
212	0.00704225352113
213	0.00438596491228
214	0.0833333333333
215	0.000215238915196
216	0.000101389029707
217	0.000328947368421
218	0.00529100529101
219	0.0227272727273
220	0.000340947834981
221	0.000318066157761
222	0.000180995475113
223	0.00282485875706
224	0.000671591672263
225	0.000363372093023
226	0.000394632991318
227	0.000482625482625
228	0.000302023557838
229	0.00202429149798
230	0.000266240681576
231	0.00035423308537
232	0.00520833333333
233	0.0909090909091
234	0.000523012552301
235	0.000574052812859
236	0.004
237	0.00335570469799
238	0.000944287063267
239	0.000362581580856
240	0.000756429652042
241	0.000302571860817
242	0.00617283950617
243	0.000632911392405
244	0.00074294205052
245	0.0434782608696
246	0.00046468401487
247	0.000152695067949
248	0.000184911242604
249	0.000253613999493
250	0.00925925925926
251	0.000223763705527
252	0.00423728813559
253	0.0344827586207
254	0.0046511627907
255	0.04
256	0.0133333333333
257	0.0018691588785
258	0.0526315789474
259	0.000305064063453
260	0.000296384113811
261	0.166666666667
262	0.000552486187845
263	0.0625
264	0.000432152117545
265	0.00900900900901
266	0.025
267	0.0769230769231
268	0.000515198351365
269	0.000470145745181
270	0.000762776506484
271	0.000240269101394
272	0.00135501355014
273	0.00289855072464
274	0.00301204819277
275	0.00387596899225
276	0.00040338846309
277	0.00680272108844
278	0.00719424460432
279	0.000419639110365
280	8.93974611121e-05
281	0.000211550666385
282	0.000472813238771
283	0.0140845070423
284	0.0140845070423
285	0.0140845070423
286	0.0140845070423
287	0.0140845070423
288	0.00735294117647
289	0.0126582278481
290	0.0384615384615
291	0.00401606425703
292	0.00171821305842
293	0.000343170899108
294	0.000162786911932
295	0.0222222222222
296	0.000967117988395
297	0.000204164965292
298	0.000170823368637
299	0.0357142857143
